Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
WTMEC2YR,Both Interviewed and MEC Examined Sample Persons.,DEMO_F,Demographic Variables & Sample Weights,2009,2010,Demographics,None
SDMVPSU,Masked Variance Unit Pseudo-PSU variable for variance estimation,DEMO_F,Demographic Variables & Sample Weights,2009,2010,Demographics,None
SDMVSTRA,Masked Variance Unit Pseudo-Stratum variable for variance estimation,DEMO_F,Demographic Variables & Sample Weights,2009,2010,Demographics,None
SEQN,Respondent sequence number.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
SDDSRVYR,Data release cycle,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDSTATR,Interview and examination status of the participant.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIAGENDR,Gender of the participant.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDAGEYR,Age in years of the participant at the time of screening. Individuals 80 and over are topcoded at 80 years of age.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDAGEMN,Age in months of the participant at the time of screening. Reported for persons aged 24 months or younger at the time of exam (or screening if not examined).,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDRETH1,Recode of reported race and Hispanic origin information,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDRETH3,"Recode of reported race and Hispanic origin information, with Non-Hispanic Asian Category",DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDEXMON,"Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31.",DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDEXAGY,Age in years of the participant at the time of examination. Reported for persons aged 2-19 years at the time of screening.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDEXAGM,Age in months of the participant at the time of examination. Reported for persons aged 19 years or younger at the time of examination.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMQMILIZ,"{Have you/Has SP} ever served on active duty in the U.S. Armed Forces, military Reserves, or National Guard? (Active duty does not include training for the Reserves or National Guard, but does include activation, for service in the U.S. or in a foreign country, in support of military or humanitarian operations.)",DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMQADFC,"Did {you/SP} ever serve in a foreign country during a time of armed conflict or on a humanitarian or peace-keeping mission? (This would include National Guard or reserve or active duty monitoring or conducting peace keeping operations in Bosnia and Kosovo, in the Sinai between Egypt and Israel, or in response to the 2004 tsunami or Haiti in 2010.)",DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDBORN4,In what country {were you/was SP} born?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDCITZN,{Are you/Is SP} a citizen of the United States? [Information about citizenship is being collected by the U.S. Public Health Service to perform health related research. Providing this information is voluntary and is collected under the authority of the Public Health Service Act. There will be no effect on pending immigration or citizenship petitions.],DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDYRSUS,Length of time the participant has been in the US.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDEDUC3,What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDEDUC2,What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDMARTL,Marital status,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
RIDEXPRG,Pregnancy status for females between 20 and 44 years of age at the time of MEC exam.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
SIALANG,Language of the Sample Person Interview Instrument,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
SIAPROXY,Was a Proxy respondent used in conducting the Sample Person (SP) interview?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
SIAINTRP,Was an interpreter used to conduct the Sample Person (SP) interview?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
FIALANG,Language of the Family Interview Instrument,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
FIAPROXY,Was a Proxy respondent used in conducting the Family Interview?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
FIAINTRP,Was an interpreter used to conduct the Family interview?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
MIALANG,Language of the MEC CAPI Interview Instrument,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
MIAPROXY,Was a Proxy respondent used in conducting the MEC CAPI Interview?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
MIAINTRP,Was an interpreter used to conduct the MEC CAPI interview?,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
AIALANGA,Language of the MEC ACASI Interview Instrument,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
WTINT2YR,Interviewed participants.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
WTMEC2YR,Both interviewed and MEC examined participants.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
SDMVPSU,Masked variance unit pseudo-PSU variable for variance estimation,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
SDMVSTRA,Masked variance unit pseudo-stratum variable for variance estimation,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
INDHHIN2,Total household income (reported as a range value in dollars),DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
INDFMIN2,Total family income (reported as a range value in dollars),DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
INDFMPIR,A ratio of family income to poverty guidelines.,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHHSIZ,Total number of people in the Household,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDFMSIZ,Total number of people in the Family,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHHSZA,Number of children aged 5 years or younger in the household,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHHSZB,Number of children aged 6-17 years old in the household,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHHSZE,Number of adults aged 60 years or older in the household,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHRGND,HH reference person's gender,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHRAGE,HH reference person's age in years,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHRBR4,HH reference person's country of birth,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHREDU,HH reference person's education level,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHRMAR,HH reference person's marital status,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
DMDHSEDU,HH reference person's spouse's education level,DEMO_G,Demographic Variables & Sample Weights,2011,2012,Demographics,None
SEQN,Respondent sequence number.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
SDDSRVYR,Data release cycle,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIDSTATR,Interview and examination status of the participant.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIAGENDR,Gender of the participant.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIDAGEYR,Age in years of the participant at the time of screening. Individuals 80 and over are topcoded at 80 years of age.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIDAGEMN,Age in months of the participant at the time of screening. Reported for persons aged 24 months or younger at the time of exam (or screening if not examined).,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIDRETH1,Recode of reported race and Hispanic origin information,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIDRETH3,"Recode of reported race and Hispanic origin information, with Non-Hispanic Asian Category",DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIDEXMON,"Six month time period when the examination was performed - two categories: November 1 through April 30, May 1 through October 31.",DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIDEXAGM,Age in months of the participant at the time of examination. Reported for persons aged 19 years or younger at the time of examination.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMQMILIZ,"{Have you/Has SP} ever served on active duty in the U.S. Armed Forces, military Reserves, or National Guard? (Active duty does not include training for the Reserves or National Guard, but does include activation, for service in the U.S. or in a foreign country, in support of military or humanitarian operations.)",DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMQADFC,"Did {you/SP} ever serve in a foreign country during a time of armed conflict or on a humanitarian or peace-keeping mission? (This would include National Guard or reserve or active duty monitoring or conducting peace keeping operations in Bosnia and Kosovo, in the Sinai between Egypt and Israel, or in response to the 2004 tsunami or Haiti in 2010.)",DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDBORN4,In what country {were you/was SP} born?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDCITZN,{Are you/Is SP} a citizen of the United States? [Information about citizenship is being collected by the U.S. Public Health Service to perform health related research. Providing this information is voluntary and is collected under the authority of the Public Health Service Act. There will be no effect on pending immigration or citizenship petitions.],DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDYRSUS,Length of time the participant has been in the US.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDEDUC3,What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDEDUC2,What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDMARTL,Marital status,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
RIDEXPRG,Pregnancy status for females between 20 and 44 years of age at the time of MEC exam.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
SIALANG,Language of the Sample Person Interview Instrument,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
SIAPROXY,Was a Proxy respondent used in conducting the Sample Person (SP) interview?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
SIAINTRP,Was an interpreter used to conduct the Sample Person (SP) interview?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
FIALANG,Language of the Family Interview Instrument,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
FIAPROXY,Was a Proxy respondent used in conducting the Family Interview?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
FIAINTRP,Was an interpreter used to conduct the Family interview?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
MIALANG,Language of the MEC CAPI Interview Instrument,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
MIAPROXY,Was a Proxy respondent used in conducting the MEC CAPI Interview?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
MIAINTRP,Was an interpreter used to conduct the MEC CAPI interview?,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
AIALANGA,Language of the MEC ACASI Interview Instrument,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHHSIZ,Total number of people in the Household,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDFMSIZ,Total number of people in the Family,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHHSZA,Number of children aged 5 years or younger in the household,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHHSZB,Number of children aged 6-17 years old in the household,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHHSZE,Number of adults aged 60 years or older in the household,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHRGND,HH reference person's gender,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHRAGE,HH reference person's age in years,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHRBR4,HH reference person's country of birth,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHREDU,HH reference person's education level,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHRMAR,HH reference person's marital status,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
DMDHSEDU,HH reference person's spouse's education level,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
WTINT2YR,Full sample 2 year interview weight.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
WTMEC2YR,Full sample 2 year MEC exam weight.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
SDMVPSU,Masked variance unit pseudo-PSU variable for variance estimation,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
SDMVSTRA,Masked variance unit pseudo-stratum variable for variance estimation,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
INDHHIN2,Total household income (reported as a range value in dollars),DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
INDFMIN2,Total family income (reported as a range value in dollars),DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
INDFMPIR,A ratio of family income to poverty guidelines.,DEMO_H,Demographic Variables and Sample Weights,2013,2014,Demographics,None
SEQN,Respondent sequence number.,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
RC2K,Reference census 2000 geocoder return code,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
LVL2K,Census 2000 Geocoder Lat/Long Geocoding Level,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
LAT,Latitude in decimal format with up to 6 decimal precision,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
LON,Longitude in decimal format with up to 6 decimal precision,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
STATE2K,Census 2000 FIPS status code,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
CNTY2K,Census 2000 FIPS County code,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
TRACT2K,Census 2000 tract/BNA (leading zeros with the decimal point impiled),N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
BG2K,Census 2000 block group,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
BLOCK2K,Census 2000 block ID - first character is the census block group,N9904_GE,Geocoding,1999,2004,Demographics,RDC Only
SEQN,Respondent sequence number.,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
RC2K,Reference census 2000 geocoder return code,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
LVL2K,Census 2000 Geocoder Lat/Long Geocoding Level,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
LAT,Latitude in decimal format with up to 6 decimal precision,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
LON,Longitude in decimal format with up to 6 decimal precision,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
STATE2K,Census 2000 FIPS status code,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
CNTY2K,Census 2000 FIPS County code,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
TRACT2K,Census 2000 tract/BNA (leading zeros with the decimal point impiled),N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
BG2K,Census 2000 block group,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
BLOCK2K,Census 2000 block ID - first character is the census block group,N0506_GE,Geocoding,2005,2006,Demographics,RDC Only
SEQN,Respondent sequence number.,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
RC2K,Reference census 2000 geocoder return code,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
LVL2K,Census 2000 Geocoder Lat/Long Geocoding Level,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
LAT,Latitude in decimal format with up to 6 decimal precision,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
LON,Longitude in decimal format with up to 6 decimal precision,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
STATE2K,Census 2000 FIPS status code,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
CNTY2K,Census 2000 FIPS County code,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
TRACT2K,Census 2000 tract/BNA (leading zeros with the decimal point impiled),N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
BG2K,Census 2000 block group,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
BLOCK2K,Census 2000 block ID - first character is the census block group,N0708_GE,Geocoding,2007,2008,Demographics,RDC Only
SEQN,Respondent sequence number.,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
RC2K,Reference census 2000 geocoder return code,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
LVL2K,Census 2000 Geocoder Lat/Long Geocoding Level,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
LAT,Latitude in decimal format with up to 6 decimal precision,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
LON,Longitude in decimal format with up to 6 decimal precision,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
STATE2K,Census 2000 FIPS status code,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
CNTY2K,Census 2000 FIPS County code,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
TRACT2K,Census 2000 tract/BNA (leading zeros with the decimal point impiled),N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
BG2K,Census 2000 block group,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
BLOCK2K,Census 2000 block ID - first character is the census block group,N0910_GE,Geocoding,2009,2010,Demographics,RDC Only
SEQN,Respondent sequence number.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
RIDSTATR,Interview and examination status of the participant.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
RIAGENDR,Gender of the participant.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
RIDAGEYR,Age in years of the participant at the time of screening. Individuals 80 and over are topcoded at 80 years of age.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
RIDAGEMN,Age in months of the participant at the time of screening. Individuals aged 959 months and older are topcoded at 959 months.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
RIDAGEEX,Age in years of the participant at the time of examination. Individuals aged 959 months and older are topcoded at 959 months.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
RIDRETH1,Recode of reported race and Hispanic origin information,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
DMDBORN,In what country {were you/was SP} born?,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
DMDCITZN,{Are you/Is SP} a citizen of the United States? [Information about citizenship is being collected by the U.S. Public Health Service to perform health related research. Providing this information is voluntary and is collected under the authority of the Public Health Service Act. There will be no effect on pending immigration or citizenship petitions.],LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
DMDYRSUS,Length of time the participant has been in the US.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
DMDEDUC3,What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
DMDEDUC2,What is the highest grade or level of school {you have/SP has} completed or the highest degree {you have/s/he has} received?,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
DMDMARTL,Marital status,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
RIDEXPRG,Pregnancy status for females between 20 and 44 years of age at the time of MEC exam.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
INDHHINC,Total household income (reported as a range value in dollars),LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
INDFMINC,Total family income (reported as a range value in dollars),LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
INDFMPIR,A ratio of family income to poverty guidelines.,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
DMDHHSIZ,Total number of people in the Household,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
DMDFMSIZ,Total number of people in the Family,LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLAI8YR,"Full sample 8-year interview weight for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R01,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 01 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R02,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 02 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R03,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 03 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R04,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 04 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R05,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 05 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R06,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 06 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R07,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 07 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R08,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 08 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R09,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 09 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R10,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 10 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R11,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 11 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R12,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 12 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R13,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 13 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R14,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 14 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R15,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 15 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R16,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 16 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R17,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 17 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R18,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 18 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R19,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 19 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R20,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 20 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R21,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 21 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R22,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 22 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R23,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 23 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R24,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 24 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R25,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 25 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R26,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 26 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R27,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 27 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R28,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 28 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
WTLI8R29,"8-year interview weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 29 for participants in Los Angeles, California.",LDEMO_AD,"Los Angeles County, California - Demographic Variables & Sample Weights",1999,2006,Demographics,RDC Only
